,ID,neighbor,n_ID,n_name,n_overall,n_age,n_position,n_club,n_league,n_eur_value,n_eur_release_clause
7889,200233,,,,,,,,,,
7890,208169,,,,,,,,,,
7891,208681,,,,,,,,,,
7892,209961,,,,,,,,,,
7893,215593,,,,,,,,,,
7894,221481,,,,,,,,,,
7895,220714,,,,,,,,,,
7896,227370,,,,,,,,,,
7897,206379,,,,,,,,,,
7898,210219,,,,,,,,,,
7899,216107,,,,,,,,,,
7900,207660,,,,,,,,,,
7901,210476,,,,,,,,,,
7902,219948,,,,,,,,,,
7903,231212,,,,,,,,,,
7904,234284,,,,,,,,,,
7905,193580,,,,,,,,,,
7906,198701,,,,,,,,,,
7907,202285,,,,,,,,,,
7908,204846,,,,,,,,,,
7909,212014,,,,,,,,,,
7910,223790,,,,,,,,,,
7911,231726,,,,,,,,,,
7912,232750,,,,,,,,,,
7913,184878,,,,,,,,,,
7914,186414,,,,,,,,,,
7915,190254,,,,,,,,,,
7916,202799,,,,,,,,,,
7917,214575,,,,,,,,,,
7918,230447,,,,,,,,,,
7919,178479,,,,,,,,,,
7920,199728,,,,,,,,,,
7921,222256,,,,,,,,,,
7922,228144,,,,,,,,,,
7923,235568,,,,,,,,,,
7924,113456,,,,,,,,,,
7925,201265,,,,,,,,,,
7926,138289,,,,,,,,,,
7927,232753,,,,,,,,,,
7928,205874,,,,,,,,,,
7929,230450,,,,,,,,,,
7930,200499,,,,,,,,,,
7931,202803,,,,,,,,,,
7932,147251,,,,,,,,,,
7933,216627,,,,,,,,,,
7934,166451,,,,,,,,,,
7935,235827,,,,,,,,,,
7936,183347,,,,,,,,,,
7937,223284,,,,,,,,,,
7938,235828,,,,,,,,,,
7939,234293,,,,,,,,,,
7940,207926,,,,,,,,,,
7941,210742,,,,,,,,,,
7942,223030,,,,,,,,,,
7943,224566,,,,,,,,,,
7944,171574,,,,,,,,,,
7945,239670,,,,,,,,,,
7946,186422,,,,,,,,,,
7947,194102,,,,,,,,,,
7948,213303,,,,,,,,,,
7949,177719,,,,,,,,,,
7950,206136,,,,,,,,,,
7951,223032,,,,,,,,,,
7952,232760,,,,,,,,,,
7953,233529,,,,,,,,,,
7954,177465,,,,,,,,,,
7955,212538,,,,,,,,,,
7956,214330,,,,,,,,,,
7957,219962,,,,,,,,,,
7958,224314,,,,,,,,,,
7959,224570,,,,,,,,,,
7960,236858,,,,,,,,,,
7961,189498,,,,,,,,,,
7962,203835,,,,,,,,,,
7963,224315,,,,,,,,,,
7964,204860,,,,,,,,,,
7965,219708,,,,,,,,,,
7966,224316,,,,,,,,,,
7967,235324,,,,,,,,,,
7968,235580,,,,,,,,,,
7969,224317,,,,,,,,,,
7970,228413,,,,,,,,,,
7971,105533,,,,,,,,,,
7972,202814,,,,,,,,,,
7973,229694,,,,,,,,,,
7974,240190,,,,,,,,,,
7975,199231,,,,,,,,,,
7976,208959,,,,,,,,,,
7977,213567,,,,,,,,,,
7978,218687,,,,,,,,,,
7979,227647,,,,,,,,,,
7980,230975,,,,,,,,,,
7981,200256,,,,,,,,,,
7982,156480,,,,,,,,,,
7983,159040,,,,,,,,,,
7984,160064,,,,,,,,,,
7985,191552,,,,,,,,,,
7986,202305,,,,,,,,,,
7987,206145,,,,,,,,,,
7988,197954,,,,,,,,,,
7989,179778,,,,,,,,,,
7990,203331,,,,,,,,,,
7991,207427,,,,,,,,,,
7992,207683,,,,,,,,,,
7993,225859,,,,,,,,,,
7994,230467,,,,,,,,,,
7995,173891,,,,,,,,,,
7996,53827,,,,,,,,,,
7997,204100,,,,,,,,,,
7998,205380,,,,,,,,,,
7999,207428,,,,,,,,,,
8000,237892,,,,,,,,,,
8001,202053,,,,,,,,,,
8002,204101,,,,,,,,,,
8003,230981,,,,,,,,,,
8004,175941,,,,,,,,,,
8005,230470,,,,,,,,,,
8006,211527,,,,,,,,,,
8007,212039,,,,,,,,,,
8008,224071,,,,,,,,,,
8009,230471,,,,,,,,,,
8010,237895,,,,,,,,,,
8011,177479,,,,,,,,,,
8012,188487,,,,,,,,,,
8013,206408,,,,,,,,,,
8014,208968,,,,,,,,,,
8015,225352,,,,,,,,,,
8016,225864,,,,,,,,,,
8017,229704,,,,,,,,,,
8018,173128,,,,,,,,,,
8019,192328,,,,,,,,,,
8020,193864,,,,,,,,,,
8021,197961,,,,,,,,,,
8022,204105,,,,,,,,,,
8023,214345,,,,,,,,,,
8024,224329,,,,,,,,,,
8025,215370,,,,,,,,,,
8026,214091,,,,,,,,,,
8027,222027,,,,,,,,,,
8028,160075,,,,,,,,,,
8029,173899,,,,,,,,,,
8030,184139,,,,,,,,,,
8031,203853,,,,,,,,,,
8032,206157,,,,,,,,,,
8033,230221,,,,,,,,,,
8034,230477,,,,,,,,,,
8035,234573,,,,,,,,,,
8036,169805,,,,,,,,,,
8037,204622,,,,,,,,,,
8038,212046,,,,,,,,,,
8039,222798,,,,,,,,,,
8040,166990,,,,,,,,,,
8041,233550,,,,,,,,,,
8042,178766,,,,,,,,,,
8043,49486,,,,,,,,,,
8044,198223,,,,,,,,,,
8045,9807,,,,,,,,,,
8046,184143,,,,,,,,,,
8047,219984,,,,,,,,,,
8048,229456,,,,,,,,,,
8049,229968,,,,,,,,,,
8050,234832,,,,,,,,,,
8051,235088,,,,,,,,,,
8052,177488,,,,,,,,,,
8053,227153,,,,,,,,,,
8054,235345,,,,,,,,,,
8055,171601,,,,,,,,,,
8056,241233,,,,,,,,,,
8057,176209,,,,,,,,,,
8058,184657,,,,,,,,,,
8059,209746,,,,,,,,,,
8060,220754,,,,,,,,,,
8061,223570,,,,,,,,,,
8062,53074,,,,,,,,,,
8063,186450,,,,,,,,,,
8064,209491,,,,,,,,,,
8065,215379,,,,,,,,,,
8066,185171,,,,,,,,,,
8067,196435,,,,,,,,,,
8068,197716,,,,,,,,,,
8069,200532,,,,,,,,,,
8070,216660,,,,,,,,,,
8071,227668,,,,,,,,,,
8072,162388,,,,,,,,,,
8073,231508,,,,,,,,,,
8074,209493,,,,,,,,,,
8075,162901,,,,,,,,,,
8076,235093,,,,,,,,,,
8077,186453,,,,,,,,,,
8078,199510,,,,,,,,,,
8079,214358,,,,,,,,,,
8080,221014,,,,,,,,,,
8081,160086,,,,,,,,,,
8082,238678,,,,,,,,,,
8083,205911,,,,,,,,,,
8084,196952,,,,,,,,,,
8085,139609,,,,,,,,,,
8086,146521,,,,,,,,,,
8087,227161,,,,,,,,,,
8088,234841,,,,,,,,,,
8089,216410,,,,,,,,,,
8090,157018,,,,,,,,,,
8091,238682,,,,,,,,,,
8092,179802,,,,,,,,,,
8093,208731,,,,,,,,,,
8094,218971,,,,,,,,,,
8095,227163,,,,,,,,,,
8096,230491,,,,,,,,,,
8097,202589,,,,,,,,,,
8098,221789,,,,,,,,,,
8099,162397,,,,,,,,,,
8100,230493,,,,,,,,,,
8101,189021,,,,,,,,,,
8102,209502,,,,,,,,,,
8103,209758,,,,,,,,,,
8104,211294,,,,,,,,,,
8105,215390,,,,,,,,,,
8106,170078,,,,,,,,,,
8107,238942,,,,,,,,,,
8108,182878,,,,,,,,,,
8109,205663,,,,,,,,,,
8110,219743,,,,,,,,,,
8111,221791,,,,,,,,,,
8112,193631,,,,,,,,,,
8113,210784,,,,,,,,,,
8114,218464,,,,,,,,,,
8115,179808,,,,,,,,,,
8116,193632,,,,,,,,,,
8117,209761,,,,,,,,,,
8118,160097,,,,,,,,,,
8119,235361,,,,,,,,,,
8120,188257,,,,,,,,,,
8121,199010,,,,,,,,,,
8122,214882,,,,,,,,,,
8123,227170,,,,,,,,,,
8124,170594,,,,,,,,,,
8125,173666,,,,,,,,,,
8126,192354,,,,,,,,,,
8127,204131,,,,,,,,,,
8128,210019,,,,,,,,,,
8129,214371,,,,,,,,,,
8130,221539,,,,,,,,,,
8131,160099,,,,,,,,,,
8132,173155,,,,,,,,,,
8133,210020,,,,,,,,,,
8134,214884,,,,,,,,,,
8135,220772,,,,,,,,,,
8136,221284,,,,,,,,,,
8137,223332,,,,,,,,,,
8138,230244,,,,,,,,,,
8139,238692,,,,,,,,,,
8140,202341,,,,,,,,,,
8141,239717,,,,,,,,,,
8142,186725,,,,,,,,,,
8143,232550,,,,,,,,,,
8144,170342,,,,,,,,,,
8145,187238,,,,,,,,,,
8146,194662,,,,,,,,,,
8147,213095,,,,,,,,,,
8148,215143,,,,,,,,,,
8149,228711,,,,,,,,,,
8150,173671,,,,,,,,,,
8151,184167,,,,,,,,,,
8152,191847,,,,,,,,,,
8153,199784,,,,,,,,,,
8154,172648,,,,,,,,,,
8155,189544,,,,,,,,,,
8156,192616,,,,,,,,,,
8157,223593,,,,,,,,,,
8158,236393,,,,,,,,,,
8159,169578,,,,,,,,,,
8160,183147,,,,,,,,,,
8161,191083,,,,,,,,,,
8162,204652,,,,,,,,,,
8163,226668,,,,,,,,,,
8164,229996,,,,,,,,,,
8165,190060,,,,,,,,,,
8166,140141,,,,,,,,,,
8167,165485,,,,,,,,,,
8168,233581,,,,,,,,,,
8169,193645,,,,,,,,,,
8170,209518,,,,,,,,,,
8171,194926,,,,,,,,,,
8172,219759,,,,,,,,,,
8173,157295,,,,,,,,,,
8174,226671,,,,,,,,,,
8175,183151,,,,,,,,,,
8176,221552,,,,,,,,,,
8177,160112,,,,,,,,,,
8178,101488,,,,,,,,,,
8179,233840,,,,,,,,,,
8180,237424,,,,,,,,,,
8181,240240,,,,,,,,,,
8182,176240,,,,,,,,,,
8183,183920,,,,,,,,,,
8184,198257,,,,,,,,,,
8185,229745,,,,,,,,,,
8186,180337,,,,,,,,,,
8187,142962,,,,,,,,,,
8188,213106,,,,,,,,,,
8189,217202,,,,,,,,,,
8190,152690,,,,,,,,,,
8191,205939,,,,,,,,,,
8192,214131,,,,,,,,,,
8193,160115,,,,,,,,,,
8194,163955,,,,,,,,,,
8195,164467,,,,,,,,,,
8196,194163,,,,,,,,,,
8197,199284,,,,,,,,,,
8198,215668,,,,,,,,,,
8199,225140,,,,,,,,,,
8200,170612,,,,,,,,,,
8201,183924,,,,,,,,,,
8202,237429,,,,,,,,,,
8203,145014,,,,,,,,,,
8204,230262,,,,,,,,,,
8205,235126,,,,,,,,,,
8206,177782,,,,,,,,,,
8207,118646,,,,,,,,,,
8208,194934,,,,,,,,,,
8209,201079,,,,,,,,,,
8210,201847,,,,,,,,,,
8211,218743,,,,,,,,,,
8212,223607,,,,,,,,,,
8213,215160,,,,,,,,,,
8214,165496,,,,,,,,,,
8215,239992,,,,,,,,,,
8216,134777,,,,,,,,,,
8217,202105,,,,,,,,,,
8218,160121,,,,,,,,,,
8219,224378,,,,,,,,,,
8220,160122,,,,,,,,,,
8221,211067,,,,,,,,,,
8222,211323,,,,,,,,,,
8223,215163,,,,,,,,,,
8224,239483,,,,,,,,,,
8225,4732,,,,,,,,,,
8226,211325,,,,,,,,,,
8227,155517,,,,,,,,,,
8228,223357,,,,,,,,,,
8229,190589,,,,,,,,,,
8230,212094,,,,,,,,,,
8231,219518,,,,,,,,,,
8232,225150,,,,,,,,,,
8233,232062,,,,,,,,,,
8234,188798,,,,,,,,,,
8235,200319,,,,,,,,,,
8236,200831,,,,,,,,,,
8237,206207,,,,,,,,,,
8238,212095,,,,,,,,,,
8239,226431,,,,,,,,,,
8240,232831,,,,,,,,,,
8241,170879,,,,,,,,,,
8242,210304,,,,,,,,,,
8243,212608,,,,,,,,,,
8244,225664,,,,,,,,,,
8245,229248,,,,,,,,,,
8246,50816,,,,,,,,,,
8247,198785,,,,,,,,,,
8248,203393,,,,,,,,,,
8249,150657,,,,,,,,,,
8250,216193,,,,,,,,,,
8251,217729,,,,,,,,,,
8252,191105,,,,,,,,,,
8253,199554,,,,,,,,,,
8254,203138,,,,,,,,,,
8255,206210,,,,,,,,,,
8256,222338,,,,,,,,,,
8257,160130,,,,,,,,,,
8258,226434,,,,,,,,,,
8259,171394,,,,,,,,,,
8260,226179,,,,,,,,,,
8261,238979,,,,,,,,,,
8262,176003,,,,,,,,,,
8263,184707,,,,,,,,,,
8264,192643,,,,,,,,,,
8265,219780,,,,,,,,,,
8266,232580,,,,,,,,,,
8267,173444,,,,,,,,,,
8268,199813,,,,,,,,,,
8269,223877,,,,,,,,,,
8270,225669,,,,,,,,,,
8271,230021,,,,,,,,,,
8272,232581,,,,,,,,,,
8273,189061,,,,,,,,,,
8274,232582,,,,,,,,,,
8275,178310,,,,,,,,,,
8276,199815,,,,,,,,,,
8277,143751,,,,,,,,,,
8278,201352,,,,,,,,,,
8279,209288,,,,,,,,,,
8280,212104,,,,,,,,,,
8281,160136,,,,,,,,,,
8282,230280,,,,,,,,,,
8283,237960,,,,,,,,,,
8284,177544,,,,,,,,,,
8285,208521,,,,,,,,,,
8286,210313,,,,,,,,,,
8287,223113,,,,,,,,,,
8288,160137,,,,,,,,,,
8289,225673,,,,,,,,,,
8290,240265,,,,,,,,,,
8291,198538,,,,,,,,,,
8292,210570,,,,,,,,,,
8293,223114,,,,,,,,,,
8294,226442,,,,,,,,,,
8295,230282,,,,,,,,,,
8296,165258,,,,,,,,,,
8297,203915,,,,,,,,,,
8298,156299,,,,,,,,,,
8299,229259,,,,,,,,,,
8300,167563,,,,,,,,,,
8301,221580,,,,,,,,,,
8302,167564,,,,,,,,,,
8303,218253,,,,,,,,,,
8304,220045,,,,,,,,,,
8305,223117,,,,,,,,,,
8306,230285,,,,,,,,,,
8307,234381,,,,,,,,,,
8308,177805,,,,,,,,,,
8309,213646,,,,,,,,,,
8310,220558,,,,,,,,,,
8311,212879,,,,,,,,,,
8312,215695,,,,,,,,,,
8313,200336,,,,,,,,,,
8314,219536,,,,,,,,,,
8315,222352,,,,,,,,,,
8316,224144,,,,,,,,,,
8317,230288,,,,,,,,,,
8318,230800,,,,,,,,,,
8319,233616,,,,,,,,,,
8320,211857,,,,,,,,,,
8321,212625,,,,,,,,,,
8322,221841,,,,,,,,,,
8323,227217,,,,,,,,,,
8324,178321,,,,,,,,,,
8325,212114,,,,,,,,,,
8326,226706,,,,,,,,,,
8327,125586,,,,,,,,,,
8328,202131,,,,,,,,,,
8329,232595,,,,,,,,,,
8330,172179,,,,,,,,,,
8331,177299,,,,,,,,,,
8332,204436,,,,,,,,,,
8333,224148,,,,,,,,,,
8334,225172,,,,,,,,,,
8335,237460,,,,,,,,,,
8336,224149,,,,,,,,,,
8337,49045,,,,,,,,,,
8338,189077,,,,,,,,,,
8339,220054,,,,,,,,,,
8340,224150,,,,,,,,,,
8341,235670,,,,,,,,,,
8342,232599,,,,,,,,,,
8343,240023,,,,,,,,,,
8344,198040,,,,,,,,,,
8345,206488,,,,,,,,,,
8346,208024,,,,,,,,,,
8347,209816,,,,,,,,,,
8348,236696,,,,,,,,,,
8349,238232,,,,,,,,,,
8350,193688,,,,,,,,,,
8351,215449,,,,,,,,,,
8352,230297,,,,,,,,,,
8353,201114,,,,,,,,,,
8354,204442,,,,,,,,,,
8355,144282,,,,,,,,,,
8356,219546,,,,,,,,,,
8357,232346,,,,,,,,,,
8358,210843,,,,,,,,,,
8359,213659,,,,,,,,,,
8360,215195,,,,,,,,,,
8361,220059,,,,,,,,,,
8362,222875,,,,,,,,,,
8363,235163,,,,,,,,,,
8364,237211,,,,,,,,,,
8365,173211,,,,,,,,,,
8366,187035,,,,,,,,,,
8367,190619,,,,,,,,,,
8368,205724,,,,,,,,,,
8369,213404,,,,,,,,,,
8370,222364,,,,,,,,,,
8371,228508,,,,,,,,,,
8372,147613,,,,,,,,,,
8373,222109,,,,,,,,,,
8374,202654,,,,,,,,,,
8375,204958,,,,,,,,,,
8376,227998,,,,,,,,,,
8377,231838,,,,,,,,,,
8378,237214,,,,,,,,,,
8379,187550,,,,,,,,,,
8380,191390,,,,,,,,,,
8381,205215,,,,,,,,,,
8382,214175,,,,,,,,,,
8383,223135,,,,,,,,,,
8384,159904,,,,,,,,,,
8385,232608,,,,,,,,,,
8386,184480,,,,,,,,,,
8387,212385,,,,,,,,,,
8388,159905,,,,,,,,,,
8389,167329,,,,,,,,,,
8390,167841,,,,,,,,,,
8391,185249,,,,,,,,,,
8392,186529,,,,,,,,,,
8393,216482,,,,,,,,,,
8394,211363,,,,,,,,,,
8395,226723,,,,,,,,,,
8396,177315,,,,,,,,,,
8397,193187,,,,,,,,,,
8398,209316,,,,,,,,,,
8399,53412,,,,,,,,,,
8400,188836,,,,,,,,,,
8401,203173,,,,,,,,,,
8402,143013,,,,,,,,,,
8403,212645,,,,,,,,,,
8404,228261,,,,,,,,,,
8405,183973,,,,,,,,,,
8406,186533,,,,,,,,,,
8407,202662,,,,,,,,,,
8408,209062,,,,,,,,,,
8409,172966,,,,,,,,,,
8410,173734,,,,,,,,,,
8411,210599,,,,,,,,,,
8412,221095,,,,,,,,,,
8413,223143,,,,,,,,,,
8414,224423,,,,,,,,,,
8415,228519,,,,,,,,,,
8416,237223,,,,,,,,,,
8417,180903,,,,,,,,,,
8418,206249,,,,,,,,,,
8419,224425,,,,,,,,,,
8420,232617,,,,,,,,,,
8421,233897,,,,,,,,,,
8422,235177,,,,,,,,,,
8423,192169,,,,,,,,,,
8424,211626,,,,,,,,,,
8425,168362,,,,,,,,,,
8426,237226,,,,,,,,,,
8427,214187,,,,,,,,,,
8428,220075,,,,,,,,,,
8429,232875,,,,,,,,,,
8430,238507,,,,,,,,,,
8431,230316,,,,,,,,,,
8432,47020,,,,,,,,,,
8433,216237,,,,,,,,,,
8434,234413,,,,,,,,,,
8435,208302,,,,,,,,,,
8436,232622,,,,,,,,,,
8437,191662,,,,,,,,,,
8438,203439,,,,,,,,,,
8439,232111,,,,,,,,,,
8440,232879,,,,,,,,,,
8441,183471,,,,,,,,,,
8442,125103,,,,,,,,,,
8443,169648,,,,,,,,,,
8444,202161,,,,,,,,,,
8445,187313,,,,,,,,,,
8446,202162,,,,,,,,,,
8447,232882,,,,,,,,,,
8448,168882,,,,,,,,,,
8449,193458,,,,,,,,,,
8450,204468,,,,,,,,,,
8451,213428,,,,,,,,,,
8452,220084,,,,,,,,,,
8453,114356,,,,,,,,,,
8454,231093,,,,,,,,,,
8455,232373,,,,,,,,,,
8456,183477,,,,,,,,,,
8457,191157,,,,,,,,,,
8458,192437,,,,,,,,,,
8459,198070,,,,,,,,,,
8460,214198,,,,,,,,,,
8461,227766,,,,,,,,,,
8462,197303,,,,,,,,,,
8463,201911,,,,,,,,,,
8464,209335,,,,,,,,,,
8465,214199,,,,,,,,,,
8466,228279,,,,,,,,,,
8467,232887,,,,,,,,,,
8468,241079,,,,,,,,,,
8469,195255,,,,,,,,,,
8470,220600,,,,,,,,,,
8471,195256,,,,,,,,,,
8472,221625,,,,,,,,,,
8473,233145,,,,,,,,,,
8474,183993,,,,,,,,,,
8475,202170,,,,,,,,,,
8476,218298,,,,,,,,,,
8477,222394,,,,,,,,,,
8478,230074,,,,,,,,,,
8479,217787,,,,,,,,,,
8480,221627,,,,,,,,,,
8481,238779,,,,,,,,,,
8482,208316,,,,,,,,,,
8483,215228,,,,,,,,,,
8484,219836,,,,,,,,,,
8485,220348,,,,,,,,,,
8486,234172,,,,,,,,,,
8487,239804,,,,,,,,,,
8488,240316,,,,,,,,,,
8489,176061,,,,,,,,,,
8490,203454,,,,,,,,,,
8491,203966,,,,,,,,,,
8492,207806,,,,,,,,,,
8493,215230,,,,,,,,,,
8494,198591,,,,,,,,,,
8495,203455,,,,,,,,,,
8496,230079,,,,,,,,,,
8497,169919,,,,,,,,,,
8498,210112,,,,,,,,,,
8499,201921,,,,,,,,,,
8500,210881,,,,,,,,,,
8501,212417,,,,,,,,,,
8502,119233,,,,,,,,,,
8503,208834,,,,,,,,,,
8504,169410,,,,,,,,,,
8505,235202,,,,,,,,,,
8506,200387,,,,,,,,,,
8507,201411,,,,,,,,,,
8508,207811,,,,,,,,,,
8509,213699,,,,,,,,,,
8510,214211,,,,,,,,,,
8511,226499,,,,,,,,,,
8512,171971,,,,,,,,,,
8513,192963,,,,,,,,,,
8514,211908,,,,,,,,,,
8515,237252,,,,,,,,,,
8516,187076,,,,,,,,,,
8517,203461,,,,,,,,,,
8518,213189,,,,,,,,,,
8519,225733,,,,,,,,,,
8520,233157,,,,,,,,,,
8521,235717,,,,,,,,,,
8522,187589,,,,,,,,,,
8523,197062,,,,,,,,,,
8524,200646,,,,,,,,,,
8525,208838,,,,,,,,,,
8526,215238,,,,,,,,,,
8527,155334,,,,,,,,,,
8528,231110,,,,,,,,,,
8529,148423,,,,,,,,,,
8530,215751,,,,,,,,,,
8531,241095,,,,,,,,,,
8532,198856,,,,,,,,,,
8533,220872,,,,,,,,,,
8534,165064,,,,,,,,,,
8535,237768,,,,,,,,,,
8536,184520,,,,,,,,,,
8537,191432,,,,,,,,,,
8538,204489,,,,,,,,,,
8539,209609,,,,,,,,,,
8540,213449,,,,,,,,,,
8541,159945,,,,,,,,,,
8542,226249,,,,,,,,,,
8543,237513,,,,,,,,,,
8544,188617,,,,,,,,,,
8545,226506,,,,,,,,,,
8546,235466,,,,,,,,,,
8547,184266,,,,,,,,,,
8548,192970,,,,,,,,,,
8549,199883,,,,,,,,,,
8550,204235,,,,,,,,,,
8551,210635,,,,,,,,,,
8552,231627,,,,,,,,,,
8553,235467,,,,,,,,,,
8554,171723,,,,,,,,,,
8555,177099,,,,,,,,,,
8556,178379,,,,,,,,,,
8557,198348,,,,,,,,,,
8558,215756,,,,,,,,,,
8559,230860,,,,,,,,,,
8560,125132,,,,,,,,,,
8561,208589,,,,,,,,,,
8562,210381,,,,,,,,,,
8563,215245,,,,,,,,,,
8564,232909,,,,,,,,,,
8565,190669,,,,,,,,,,
8566,220878,,,,,,,,,,
8567,223438,,,,,,,,,,
8568,180174,,,,,,,,,,
8569,212431,,,,,,,,,,
8570,212687,,,,,,,,,,
8571,221647,,,,,,,,,,
8572,226767,,,,,,,,,,
8573,179663,,,,,,,,,,
8574,211920,,,,,,,,,,
8575,189392,,,,,,,,,,
8576,210129,,,,,,,,,,
8577,216273,,,,,,,,,,
8578,153297,,,,,,,,,,
8579,227537,,,,,,,,,,
8580,176849,,,,,,,,,,
8581,184273,,,,,,,,,,
8582,198354,,,,,,,,,,
8583,214482,,,,,,,,,,
8584,215251,,,,,,,,,,
8585,231891,,,,,,,,,,
8586,201172,,,,,,,,,,
8587,219604,,,,,,,,,,
8588,202453,,,,,,,,,,
8589,226773,,,,,,,,,,
8590,230869,,,,,,,,,,
8591,189141,,,,,,,,,,
8592,206038,,,,,,,,,,
8593,232406,,,,,,,,,,
8594,240342,,,,,,,,,,
8595,212439,,,,,,,,,,
8596,213719,,,,,,,,,,
8597,216535,,,,,,,,,,
8598,221911,,,,,,,,,,
8599,158167,,,,,,,,,,
8600,189655,,,,,,,,,,
8601,192471,,,,,,,,,,
8602,202456,,,,,,,,,,
8603,206040,,,,,,,,,,
8604,211672,,,,,,,,,,
8605,228568,,,,,,,,,,
8606,234712,,,,,,,,,,
8607,180440,,,,,,,,,,
8608,202457,,,,,,,,,,
8609,221657,,,,,,,,,,
8610,224217,,,,,,,,,,
8611,159961,,,,,,,,,,
8612,229849,,,,,,,,,,
8613,190425,,,,,,,,,,
8614,190937,,,,,,,,,,
8615,208602,,,,,,,,,,
8616,220122,,,,,,,,,,
8617,190682,,,,,,,,,,
8618,200667,,,,,,,,,,
8619,224987,,,,,,,,,,
8620,179931,,,,,,,,,,
8621,184283,,,,,,,,,,
8622,190939,,,,,,,,,,
8623,213724,,,,,,,,,,
8624,158172,,,,,,,,,,
8625,228828,,,,,,,,,,
8626,234716,,,,,,,,,,
8627,235996,,,,,,,,,,
8628,193244,,,,,,,,,,
8629,233437,,,,,,,,,,
8630,238557,,,,,,,,,,
8631,189661,,,,,,,,,,
8632,193245,,,,,,,,,,
8633,211422,,,,,,,,,,
8634,156894,,,,,,,,,,
8635,235486,,,,,,,,,,
8636,171743,,,,,,,,,,
8637,184031,,,,,,,,,,
8638,207584,,,,,,,,,,
8639,209888,,,,,,,,,,
8640,231392,,,,,,,,,,
8641,111328,,,,,,,,,,
8642,189920,,,,,,,,,,
8643,194528,,,,,,,,,,
8644,196064,,,,,,,,,,
8645,202465,,,,,,,,,,
8646,202977,,,,,,,,,,
8647,139489,,,,,,,,,,
8648,208097,,,,,,,,,,
8649,208865,,,,,,,,,,
8650,225505,,,,,,,,,,
8651,238561,,,,,,,,,,
8652,239329,,,,,,,,,,
8653,142818,,,,,,,,,,
8654,143586,,,,,,,,,,
8655,223458,,,,,,,,,,
8656,172258,,,,,,,,,,
8657,137699,,,,,,,,,,
8658,203491,,,,,,,,,,
8659,188387,,,,,,,,,,
8660,209636,,,,,,,,,,
8661,172516,,,,,,,,,,
8662,184292,,,,,,,,,,
8663,213221,,,,,,,,,,
8664,159973,,,,,,,,,,
8665,179685,,,,,,,,,,
8666,184549,,,,,,,,,,
8667,201446,,,,,,,,,,
8668,140262,,,,,,,,,,
8669,206310,,,,,,,,,,
8670,212454,,,,,,,,,,
8671,228838,,,,,,,,,,
8672,232166,,,,,,,,,,
8673,237542,,,,,,,,,,
8674,111590,,,,,,,,,,
8675,202727,,,,,,,,,,
8676,235239,,,,,,,,,,
8677,180455,,,,,,,,,,
8678,225256,,,,,,,,,,
8679,229864,,,,,,,,,,
8680,236264,,,,,,,,,,
8681,183272,,,,,,,,,,
8682,190184,,,,,,,,,,
8683,194792,,,,,,,,,,
8684,200681,,,,,,,,,,
8685,210409,,,,,,,,,,
8686,211433,,,,,,,,,,
8687,162025,,,,,,,,,,
8688,203242,,,,,,,,,,
8689,212458,,,,,,,,,,
8690,215275,,,,,,,,,,
8691,221931,,,,,,,,,,
8692,203756,,,,,,,,,,
8693,158444,,,,,,,,,,
8694,231148,,,,,,,,,,
8695,170988,,,,,,,,,,
8696,184300,,,,,,,,,,
8697,211437,,,,,,,,,,
8698,214509,,,,,,,,,,
8699,225261,,,,,,,,,,
8700,226029,,,,,,,,,,
8701,232429,,,,,,,,,,
8702,208878,,,,,,,,,,
8703,212718,,,,,,,,,,
8704,223214,,,,,,,,,,
8705,159982,,,,,,,,,,
8706,165870,,,,,,,,,,
8707,237294,,,,,,,,,,
8708,53998,,,,,,,,,,
8709,216303,,,,,,,,,,
8710,220143,,,,,,,,,,
8711,157168,,,,,,,,,,
8712,234992,,,,,,,,,,
8713,225009,,,,,,,,,,
8714,226545,,,,,,,,,,
8715,233457,,,,,,,,,,
8716,195057,,,,,,,,,,
8717,234482,,,,,,,,,,
8718,169458,,,,,,,,,,
8719,237554,,,,,,,,,,
8720,177138,,,,,,,,,,
8721,143603,,,,,,,,,,
8722,220659,,,,,,,,,,
8723,228595,,,,,,,,,,
8724,232691,,,,,,,,,,
8725,184819,,,,,,,,,,
8726,190451,,,,,,,,,,
8727,229620,,,,,,,,,,
8728,205045,,,,,,,,,,
8729,216053,,,,,,,,,,
8730,217845,,,,,,,,,,
8731,188405,,,,,,,,,,
8732,188917,,,,,,,,,,
8733,204534,,,,,,,,,,
8734,211702,,,,,,,,,,
8735,156662,,,,,,,,,,
8736,237814,,,,,,,,,,
8737,180726,,,,,,,,,,
8738,186614,,,,,,,,,,
8739,199159,,,,,,,,,,
8740,202231,,,,,,,,,,
8741,216823,,,,,,,,,,
8742,234231,,,,,,,,,,
8743,173815,,,,,,,,,,
8744,200440,,,,,,,,,,
8745,219640,,,,,,,,,,
8746,231416,,,,,,,,,,
8747,232440,,,,,,,,,,
8748,175608,,,,,,,,,,
8749,222969,,,,,,,,,,
8750,159993,,,,,,,,,,
8751,225785,,,,,,,,,,
8752,173305,,,,,,,,,,
8753,190457,,,,,,,,,,
8754,195065,,,,,,,,,,
8755,200954,,,,,,,,,,
8756,207610,,,,,,,,,,
8757,213242,,,,,,,,,,
8758,224506,,,,,,,,,,
8759,232698,,,,,,,,,,
